,PKB4,PKB6,PKB7,PKB8,PKB9,PKB10,PKB11,PKB13,PKB14,PKB15,PKB16,PKB20,PKB22,PKB24,PKB32,PKB38,PKB42,PKB43,PKB44,PKB46,PKB48,PKB49,PKB50,PKB51,PKB52,PKB67,PKB68,PKB69,PKB70,PKB77,PKB79,PKB89,PKB90,PKB91,PKB98,PKB100,PKB101,PKB102,PKB103,PKB104,PKB105,PKB106,PKB119,PKB120,PKB128,PKB130,PKB135,PKB136,PKB137,PKB140,PKB142,PKB158,PKB159,PKB160,PKB161,PKB162,PKB171,PKB172,PKB177,PKB179,PKB180,PKB191,PKB206,PKB207,PKB218,PKB233,PKB236,PKB240,PKB241,PKB242,PKB247,PKB248
PKB16,0.006987368986831497,0.014609765474817378,0.014225297962322183,0.012302960399846213,0.014609765474817378,0.011534025374855825,0.01653210303729335,0.014225297962322183,0.011534025374855825,0.012302960399846213,1.0,0.00922722029988466,0.010765090349865437,0.009996155324875047,0.012687427912341408,0.011918492887351018,0.008842752787389465,0.008458285274894272,0.008458285274894272,0.008458285274894272,0.005155555555555556,0.007689350249903883,0.0052596975673898745,0.0077777777777777776,0.005157706804205515,0.008073817762399077,0.004290657439446366,0.004891212683420475,0.005979938271604939,0.003875432525951557,0.005193905817174515,0.007689350249903883,0.006151480199923107,0.007689350249903883,0.0059031877213695395,0.008073817762399077,0.007689350249903883,0.006151480199923107,0.0065359477124183,0.006151480199923107,0.007689350249903883,0.005333333333333334,0.006920415224913495,0.006920415224913495,0.005511111111111111,0.01114955786236063,0.0014151925078043704,0.0010611404138447613,0.0011171757796290976,0.003501992512981524,0.003282028066998642,0.0057670126874279125,0.006920415224913495,0.006920415224913495,0.0057670126874279125,0.007689350249903883,0.003469033772064075,0.005382545174932718,0.004227771171885322,0.0035457063711911356,0.004227771171885322,0.001471606648199446,0.007334183673469387,0.007386888273314866,0.003864267600531337,0.0037037037037037034,0.00125,0.00922722029988466,0.008073817762399077,0.007689350249903883,0.006151480199923107,0.004013840830449827
PKB20,0.005912389142703574,0.009996155324875047,0.010765090349865437,0.011245314452311536,0.009996155324875047,0.012078300708038317,0.008842752787389465,0.009611687812379853,0.010412328196584757,0.0108,0.00922722029988466,1.0,0.015595463137996219,0.01984877126654064,0.011317338162064282,0.011661807580174927,0.010396975425330813,0.009506564056133997,0.008601177003168854,0.008680555555555556,0.005155555555555556,0.009876543209876543,0.004273504273504273,0.006944444444444445,0.004959333465582225,0.007407407407407407,0.0034602076124567475,0.004385225164445943,0.004822530864197531,0.0033217993079584776,0.005367036011080332,0.008888888888888889,0.006913580246913581,0.009382716049382716,0.004891212683420475,0.009382716049382716,0.008888888888888889,0.005925925925925926,0.007407407407407407,0.006419753086419753,0.01037037037037037,0.005155555555555556,0.006913580246913581,0.006076388888888889,0.004622222222222222,0.00998263888888889,0.0012486992715920915,0.000998720389500952,0.0009894985476714864,0.0028982007003985027,0.0028293345405160705,0.007407407407407407,0.008395061728395062,0.005925925925925926,0.005925925925925926,0.008034026465028354,0.0028568513416998265,0.005382545174932718,0.0036992997753996565,0.002991689750692521,0.0035671819262782403,0.0011686288088642658,0.006696428571428571,0.007386888273314866,0.0032604757879483156,0.0034567901234567903,0.0010546875,0.008329862557267805,0.009382716049382716,0.011342155009451795,0.009382716049382716,0.0034602076124567475
PKB22,0.0064498790647675355,0.009996155324875047,0.010765090349865437,0.012078300708038317,0.009996155324875047,0.012078300708038317,0.009611687812379853,0.010380622837370242,0.011245314452311536,0.011200000000000002,0.010765090349865437,0.015595463137996219,1.0,0.015595463137996219,0.012222725215029427,0.012078300708038317,0.011814744801512287,0.011770031688546853,0.01041195110909914,0.00998263888888889,0.004977777777777778,0.010396975425330813,0.0046022353714661405,0.007222222222222223,0.0053560801428288035,0.008506616257088847,0.003737024221453287,0.004722550177095631,0.005208333333333333,0.003737024221453287,0.004847645429362881,0.008979206049149339,0.007561436672967864,0.010396975425330813,0.004891212683420475,0.008979206049149339,0.00945179584120983,0.006143667296786389,0.008034026465028354,0.007088846880907372,0.00945179584120983,0.004977777777777778,0.007561436672967864,0.006076388888888889,0.004622222222222222,0.01171875,0.001331945889698231,0.000998720389500952,0.0010214178556608893,0.003501992512981524,0.0029425079221367134,0.008506616257088847,0.00945179584120983,0.006143667296786389,0.006143667296786389,0.008506616257088847,0.0028568513416998265,0.004998077662437523,0.00396353547364249,0.0033240997229916896,0.00396353547364249,0.0012551939058171747,0.006696428571428571,0.007079101261926746,0.003501992512981524,0.003580246913580247,0.0010546875,0.009995835068721365,0.00945179584120983,0.00945179584120983,0.008034026465028354,0.0035986159169550174
PKB24,0.0064498790647675355,0.009996155324875047,0.011918492887351018,0.011661807580174927,0.009996155324875047,0.012494793835901708,0.009611687812379853,0.010380622837370242,0.010828821324448148,0.0108,0.009996155324875047,0.01984877126654064,0.015595463137996219,1.0,0.011770031688546853,0.011245314452311536,0.010869565217391304,0.01041195110909914,0.009053870529651425,0.009114583333333334,0.005155555555555556,0.00945179584120983,0.004109138724523341,0.006944444444444445,0.005157706804205515,0.007088846880907372,0.0035986159169550174,0.004553887670770787,0.005015432098765432,0.0035986159169550174,0.005367036011080332,0.008506616257088847,0.007561436672967864,0.008979206049149339,0.004891212683420475,0.00945179584120983,0.008506616257088847,0.006143667296786389,0.007088846880907372,0.006616257088846882,0.00945179584120983,0.004977777777777778,0.007088846880907372,0.006944444444444444,0.0048,0.010416666666666666,0.001331945889698231,0.000998720389500952,0.0010214178556608893,0.003139717425431711,0.0029425079221367134,0.008034026465028354,0.008506616257088847,0.006143667296786389,0.007088846880907372,0.008506616257088847,0.0029588817467605345,0.0057670126874279125,0.00396353547364249,0.003213296398891967,0.0036992997753996565,0.0012119113573407201,0.00701530612244898,0.007386888273314866,0.0032604757879483156,0.0034567901234567903,0.0011328125,0.008746355685131196,0.008506616257088847,0.011814744801512287,0.008979206049149339,0.0035986159169550174
PKB32,0.0067186240257995165,0.012687427912341408,0.01114955786236063,0.013744273219491877,0.012687427912341408,0.013327780091628487,0.011534025374855825,0.01114955786236063,0.013744273219491877,0.0124,0.012687427912341408,0.011317338162064282,0.012222725215029427,0.011770031688546853,1.0,0.013744273219491877,0.009053870529651425,0.009053870529651425,0.007695789950203712,0.008246527777777778,0.005155555555555556,0.008601177003168854,0.004930966469428008,0.006666666666666667,0.004364213449712358,0.008148483476686284,0.004567474048442907,0.004216562658121099,0.005015432098765432,0.003044982698961938,0.005020775623268699,0.008601177003168854,0.008148483476686284,0.008601177003168854,0.005228537696070164,0.009053870529651425,0.007695789950203712,0.007243096423721141,0.007695789950203712,0.007243096423721141,0.009053870529651425,0.004266666666666667,0.00679040289723857,0.0078125,0.0044444444444444444,0.010416666666666666,0.0013735691987513006,0.000998720389500952,0.0010214178556608893,0.002777442337881898,0.0030556813037573567,0.008601177003168854,0.008148483476686284,0.007695789950203712,0.00679040289723857,0.008601177003168854,0.0028568513416998265,0.0057670126874279125,0.00396353547364249,0.0035457063711911356,0.004095653322763905,0.0012551939058171747,0.006377551020408163,0.006771314250538627,0.0032604757879483156,0.0034567901234567903,0.0010546875,0.008329862557267805,0.008601177003168854,0.008601177003168854,0.008148483476686284,0.003875432525951557
PKB38,0.0061811341037355545,0.010765090349865437,0.011918492887351018,0.012494793835901708,0.010765090349865437,0.013327780091628487,0.010765090349865437,0.01114955786236063,0.011661807580174927,0.0108,0.011918492887351018,0.011661807580174927,0.012078300708038317,0.011245314452311536,0.013744273219491877,1.0,0.009162848812994586,0.009162848812994586,0.008329862557267805,0.007913369429404415,0.004977777777777778,0.007913369429404415,0.005424063116370809,0.006944444444444445,0.004760960126958936,0.008746355685131196,0.004429065743944636,0.004722550177095631,0.005401234567901234,0.003737024221453287,0.005020775623268699,0.009995835068721365,0.0066638900458142435,0.008746355685131196,0.005397200202395008,0.008746355685131196,0.007080383173677634,0.006247396917950854,0.0066638900458142435,0.007080383173677634,0.008329862557267805,0.004977777777777778,0.007080383173677634,0.007913369429404415,0.004622222222222222,0.011661807580174927,0.001331945889698231,0.0010611404138447613,0.0010214178556608893,0.0032604757879483156,0.0031688546853779987,0.007913369429404415,0.007913369429404415,0.008746355685131196,0.0066638900458142435,0.008329862557267805,0.003162942556881951,0.0065359477124183,0.00396353547364249,0.0035457063711911356,0.004095653322763905,0.0014283240997229917,0.006377551020408163,0.007386888273314866,0.00338123415046492,0.003580246913580247,0.0012109375,0.009162848812994586,0.008329862557267805,0.009579341940857976,0.0066638900458142435,0.003875432525951557
PKB42,0.007793603869927439,0.008458285274894272,0.00922722029988466,0.010828821324448148,0.008458285274894272,0.009579341940857976,0.008458285274894272,0.008073817762399077,0.009162848812994586,0.01,0.008842752787389465,0.010396975425330813,0.011814744801512287,0.010869565217391304,0.009053870529651425,0.009162848812994586,1.0,0.018560434585785424,0.013128112267994568,0.011284722222222222,0.005155555555555556,0.010869565217391304,0.004437869822485207,0.007500000000000001,0.005157706804205515,0.008034026465028354,0.003737024221453287,0.004722550177095631,0.005594135802469136,0.004013840830449827,0.005193905817174515,0.007561436672967864,0.007561436672967864,0.00945179584120983,0.004385225164445943,0.00945179584120983,0.008034026465028354,0.004725897920604915,0.007561436672967864,0.006616257088846882,0.008506616257088847,0.005155555555555556,0.007561436672967864,0.006510416666666667,0.004977777777777778,0.011284722222222222,0.001331945889698231,0.0010299304016728567,0.0009575792396820836,0.0032604757879483156,0.0031688546853779987,0.008034026465028354,0.008506616257088847,0.008034026465028354,0.007088846880907372,0.008979206049149339,0.003060912151821243,0.006151480199923107,0.0038314176245210726,0.003213296398891967,0.00396353547364249,0.0011686288088642658,0.005739795918367347,0.006463527239150508,0.003622750875498128,0.004074074074074074,0.0011328125,0.013327780091628487,0.008034026465028354,0.00945179584120983,0.007088846880907372,0.003737024221453287
PKB43,0.007524858908895459,0.008458285274894272,0.00922722029988466,0.010828821324448148,0.008458285274894272,0.009995835068721365,0.008458285274894272,0.008073817762399077,0.009162848812994586,0.01,0.008458285274894272,0.009506564056133997,0.011770031688546853,0.01041195110909914,0.009053870529651425,0.009162848812994586,0.018560434585785424,1.0,0.01358080579447714,0.013020833333333334,0.005155555555555556,0.009959257582616569,0.004437869822485207,0.008055555555555555,0.005752826820075382,0.008601177003168854,0.003737024221453287,0.004891212683420475,0.005787037037037038,0.004152249134948097,0.004847645429362881,0.008148483476686284,0.007695789950203712,0.009959257582616569,0.0038792376454714114,0.009506564056133997,0.007243096423721141,0.005432322317790855,0.007243096423721141,0.00679040289723857,0.008601177003168854,0.005155555555555556,0.008148483476686284,0.007378472222222223,0.004977777777777778,0.010850694444444446,0.0013735691987513006,0.0010611404138447613,0.0010214178556608893,0.003501992512981524,0.0035083748302399275,0.008601177003168854,0.008601177003168854,0.009053870529651425,0.007243096423721141,0.009053870529651425,0.003162942556881951,0.006920415224913495,0.0036992997753996565,0.0033240997229916896,0.00396353547364249,0.0012551939058171747,0.006058673469387756,0.006463527239150508,0.003622750875498128,0.004074074074074074,0.0012109375,0.012494793835901708,0.008148483476686284,0.009053870529651425,0.007243096423721141,0.004013840830449827
PKB44,0.0083310937919914,0.007304882737408689,0.008458285274894272,0.008746355685131196,0.007304882737408689,0.008329862557267805,0.008073817762399077,0.007304882737408689,0.007913369429404415,0.0084,0.008458285274894272,0.008601177003168854,0.01041195110909914,0.009053870529651425,0.007695789950203712,0.008329862557267805,0.013128112267994568,0.01358080579447714,1.0,0.016927083333333332,0.005155555555555556,0.01041195110909914,0.004273504273504273,0.007222222222222223,0.005554453481452093,0.007695789950203712,0.0033217993079584776,0.004891212683420475,0.005401234567901234,0.0035986159169550174,0.005020775623268699,0.007243096423721141,0.005885015844273427,0.007695789950203712,0.004891212683420475,0.008601177003168854,0.00679040289723857,0.004074241738343142,0.0063377093707559975,0.005432322317790855,0.007243096423721141,0.005155555555555556,0.005885015844273427,0.005208333333333333,0.0048,0.008680555555555556,0.0012903225806451613,0.0010299304016728567,0.0010214178556608893,0.003139717425431711,0.003395201448619285,0.004526935264825713,0.008148483476686284,0.004979628791308284,0.004526935264825713,0.00679040289723857,0.0032649729619426593,0.0038446751249519417,0.00396353547364249,0.0033240997229916896,0.00396353547364249,0.0012984764542936288,0.006377551020408163,0.007694675284702985,0.003743509238014733,0.004074074074074074,0.001171875,0.014160766347355268,0.007695789950203712,0.008601177003168854,0.005885015844273427,0.003044982698961938
PKB46,0.0083310937919914,0.007689350249903883,0.008458285274894272,0.009995835068721365,0.007689350249903883,0.008746355685131196,0.007689350249903883,0.007304882737408689,0.008329862557267805,0.0096,0.008458285274894272,0.008680555555555556,0.00998263888888889,0.009114583333333334,0.008246527777777778,0.007913369429404415,0.011284722222222222,0.013020833333333334,0.016927083333333332,1.0,0.005155555555555556,0.010850694444444446,0.004273504273504273,0.007500000000000001,0.00614957349732196,0.008680555555555556,0.0034602076124567475,0.00505987518974532,0.005787037037037038,0.003875432525951557,0.005193905817174515,0.0078125,0.006510416666666667,0.0078125,0.004891212683420475,0.009114583333333334,0.006944444444444444,0.004774305555555555,0.007378472222222223,0.006076388888888889,0.006944444444444444,0.005333333333333334,0.006944444444444444,0.006076388888888889,0.004977777777777778,0.00954861111111111,0.0012903225806451613,0.0010611404138447613,0.001053337163650292,0.003501992512981524,0.0035083748302399275,0.005642361111111111,0.008680555555555556,0.005642361111111111,0.005642361111111111,0.007378472222222223,0.0032649729619426593,0.004229142637447136,0.00396353547364249,0.0033240997229916896,0.004095653322763905,0.0012984764542936288,0.007334183673469387,0.007694675284702985,0.003743509238014733,0.004197530864197531,0.001171875,0.012911286963765098,0.008246527777777778,0.008246527777777778,0.006944444444444444,0.0034602076124567475
